proj,algo,exp,iter,tp,tn,fp,fn,F1,fpr,fnr,recall,tnr,precision,auc,G,accuracy,Gmean,balance
f2,nsga2,2,16,10.0,2.0,2.0,11.0,0.6060606060606061,0.5,0.5238095238095238,0.47619047619047616,0.5,0.8333333333333334,0.48809523809523814,0.4879500364742666,0.48,0.3580574370197165,0.4879568293427008
f2,nsga3,2,16,10.0,4.0,0.0,11.0,0.6451612903225806,0.0,0.5238095238095238,0.47619047619047616,1.0,1.0,0.7380952380952381,0.6900655593423543,0.56,0.5163977794943222,0.6296107336641894
f2,rs,2,16,3.0,4.0,0.0,18.0,0.25,0.0,0.8571428571428571,0.14285714285714285,1.0,1.0,0.5714285714285714,0.3779644730092272,0.28,0.4264014327112209,0.3939084732686735
f2,spea2,2,16,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f3,ga,3,16,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,ibea,3,16,5.0,14.0,2.0,0.0,0.8333333333333333,0.125,0.0,1.0,0.875,0.7142857142857143,0.9375,0.9354143466934853,0.9047619047619048,0.8451542547285166,0.9116116523516815
f3,nsga2,3,16,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,nsga3,3,16,5.0,12.0,4.0,0.0,0.7142857142857143,0.25,0.0,1.0,0.75,0.5555555555555556,0.875,0.8660254037844386,0.8095238095238095,0.7453559924999299,0.8232233047033631
f3,rs,3,16,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,spea2,3,16,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f1,ga,1,17,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,17,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga2,1,17,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga3,1,17,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,rs,1,17,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,spea2,1,17,0.0,9.0,1.0,11.0,0.0,0.1,1.0,0.0,0.9,0.0,0.45,0.0,0.42857142857142855,0.0,0.2893664798224054
f2,ga,2,17,0.0,4.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.16,0.0,0.29289321881345254
f2,ibea,2,17,16.0,4.0,0.0,5.0,0.8648648648648648,0.0,0.23809523809523808,0.7619047619047619,1.0,1.0,0.8809523809523809,0.8728715609439694,0.8,0.6666666666666666,0.8316412425746316
f2,nsga2,2,17,0.0,4.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.16,0.0,0.29289321881345254
f2,nsga3,2,17,0.0,4.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.16,0.0,0.29289321881345254
f2,rs,2,17,10.0,2.0,2.0,11.0,0.6060606060606061,0.5,0.5238095238095238,0.47619047619047616,0.5,0.8333333333333334,0.48809523809523814,0.4879500364742666,0.48,0.3580574370197165,0.4879568293427008
f2,spea2,2,17,20.0,2.0,2.0,1.0,0.9302325581395349,0.5,0.047619047619047616,0.9523809523809523,0.5,0.9090909090909091,0.7261904761904762,0.6900655593423543,0.88,0.7784989441615229,0.6448468121386597
f3,ga,3,17,5.0,14.0,2.0,0.0,0.8333333333333333,0.125,0.0,1.0,0.875,0.7142857142857143,0.9375,0.9354143466934853,0.9047619047619048,0.8451542547285166,0.9116116523516815
f3,ibea,3,17,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,nsga2,3,17,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,nsga3,3,17,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,rs,3,17,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,spea2,3,17,0.0,16.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.7619047619047619,0.0,0.29289321881345254
f1,ga,1,18,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,18,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga2,1,18,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga3,1,18,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,rs,1,18,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,spea2,1,18,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f2,ga,2,18,0.0,4.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.16,0.0,0.29289321881345254
f2,ibea,2,18,20.0,3.0,1.0,1.0,0.9523809523809523,0.25,0.047619047619047616,0.9523809523809523,0.75,0.9523809523809523,0.8511904761904762,0.8451542547285166,0.92,0.8451542547285166,0.8200450421686789
f2,nsga2,2,18,21.0,3.0,1.0,0.0,0.9767441860465117,0.25,0.0,1.0,0.75,0.9545454545454546,0.875,0.8660254037844386,0.96,0.9770084209183945,0.8232233047033631
f2,nsga3,2,18,10.0,2.0,2.0,11.0,0.6060606060606061,0.5,0.5238095238095238,0.47619047619047616,0.5,0.8333333333333334,0.48809523809523814,0.4879500364742666,0.48,0.3580574370197165,0.4879568293427008
f2,rs,2,18,18.0,4.0,0.0,3.0,0.923076923076923,0.0,0.14285714285714285,0.8571428571428571,1.0,1.0,0.9285714285714286,0.9258200997725514,0.88,0.7559289460184544,0.8989847455447789
f2,spea2,2,18,12.0,2.0,2.0,9.0,0.6857142857142857,0.5,0.42857142857142855,0.5714285714285714,0.5,0.8571428571428571,0.5357142857142857,0.5345224838248488,0.56,0.39477101697586137,0.5343426853426679
f3,ga,3,18,5.0,12.0,4.0,0.0,0.7142857142857143,0.25,0.0,1.0,0.75,0.5555555555555556,0.875,0.8660254037844386,0.8095238095238095,0.7453559924999299,0.8232233047033631
f3,ibea,3,18,5.0,14.0,2.0,0.0,0.8333333333333333,0.125,0.0,1.0,0.875,0.7142857142857143,0.9375,0.9354143466934853,0.9047619047619048,0.8451542547285166,0.9116116523516815
f3,nsga2,3,18,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,nsga3,3,18,5.0,12.0,4.0,0.0,0.7142857142857143,0.25,0.0,1.0,0.75,0.5555555555555556,0.875,0.8660254037844386,0.8095238095238095,0.7453559924999299,0.8232233047033631
f3,rs,3,18,5.0,12.0,4.0,0.0,0.7142857142857143,0.25,0.0,1.0,0.75,0.5555555555555556,0.875,0.8660254037844386,0.8095238095238095,0.7453559924999299,0.8232233047033631
f3,spea2,3,18,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f1,ga,1,19,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,19,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga2,1,19,4.0,10.0,0.0,7.0,0.5333333333333333,0.0,0.6363636363636364,0.36363636363636365,1.0,1.0,0.6818181818181819,0.6030226891555273,0.6666666666666666,0.7669649888473704,0.5500229574267426
f1,nsga3,1,19,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,rs,1,19,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,spea2,1,19,0.0,9.0,1.0,11.0,0.0,0.1,1.0,0.0,0.9,0.0,0.45,0.0,0.42857142857142855,0.0,0.2893664798224054
f2,ga,2,19,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f2,ibea,2,19,21.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f2,nsga2,2,19,12.0,4.0,0.0,9.0,0.7272727272727273,0.0,0.42857142857142855,0.5714285714285714,1.0,1.0,0.7857142857142857,0.7559289460184544,0.64,0.5547001962252291,0.6969542366343368
f2,nsga3,2,19,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f2,rs,2,19,21.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f2,spea2,2,19,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f3,ga,3,19,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,ibea,3,19,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,nsga2,3,19,4.0,16.0,0.0,1.0,0.888888888888889,0.0,0.2,0.8,1.0,1.0,0.9,0.8944271909999159,0.9523809523809523,0.9701425001453319,0.8585786437626906
f3,nsga3,3,19,5.0,10.0,6.0,0.0,0.625,0.375,0.0,1.0,0.625,0.45454545454545453,0.8125,0.7905694150420949,0.7142857142857143,0.674199862463242,0.7348349570550448
f3,rs,3,19,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,spea2,3,19,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f1,ga,1,20,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,20,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga2,1,20,5.0,10.0,0.0,6.0,0.625,0.0,0.5454545454545454,0.45454545454545453,1.0,1.0,0.7272727272727273,0.674199862463242,0.7142857142857143,0.7905694150420949,0.614305392080065
f1,nsga3,1,20,0.0,9.0,1.0,11.0,0.0,0.1,1.0,0.0,0.9,0.0,0.45,0.0,0.42857142857142855,0.0,0.2893664798224054
f1,rs,1,20,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,spea2,1,20,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f2,ga,2,20,20.0,2.0,2.0,1.0,0.9302325581395349,0.5,0.047619047619047616,0.9523809523809523,0.5,0.9090909090909091,0.7261904761904762,0.6900655593423543,0.88,0.7784989441615229,0.6448468121386597
f2,ibea,2,20,18.0,4.0,0.0,3.0,0.923076923076923,0.0,0.14285714285714285,0.8571428571428571,1.0,1.0,0.9285714285714286,0.9258200997725514,0.88,0.7559289460184544,0.8989847455447789
f2,nsga2,2,20,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f2,nsga3,2,20,21.0,3.0,1.0,0.0,0.9767441860465117,0.25,0.0,1.0,0.75,0.9545454545454546,0.875,0.8660254037844386,0.96,0.9770084209183945,0.8232233047033631
f2,rs,2,20,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f2,spea2,2,20,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f3,ga,3,20,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,ibea,3,20,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,nsga2,3,20,5.0,14.0,2.0,0.0,0.8333333333333333,0.125,0.0,1.0,0.875,0.7142857142857143,0.9375,0.9354143466934853,0.9047619047619048,0.8451542547285166,0.9116116523516815
f3,nsga3,3,20,1.0,16.0,0.0,4.0,0.33333333333333337,0.0,0.8,0.2,1.0,1.0,0.6,0.4472135954999579,0.8095238095238095,0.8944271909999159,0.434314575050762
f3,rs,3,20,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,spea2,3,20,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f1,ga,1,21,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,21,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga2,1,21,0.0,9.0,1.0,11.0,0.0,0.1,1.0,0.0,0.9,0.0,0.45,0.0,0.42857142857142855,0.0,0.2893664798224054
f1,nsga3,1,21,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,rs,1,21,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,spea2,1,21,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f2,ga,2,21,21.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f2,ibea,2,21,21.0,1.0,3.0,0.0,0.9333333333333333,0.75,0.0,1.0,0.25,0.875,0.625,0.5,0.88,0.9354143466934853,0.4696699141100894
f2,nsga2,2,21,18.0,3.0,1.0,3.0,0.9,0.25,0.14285714285714285,0.8571428571428571,0.75,0.9473684210526315,0.8035714285714286,0.8017837257372731,0.84,0.6882472016116853,0.796397245518011
f2,nsga3,2,21,0.0,4.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.16,0.0,0.29289321881345254
f2,rs,2,21,21.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f2,spea2,2,21,21.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,ga,3,21,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,ibea,3,21,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,nsga2,3,21,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,nsga3,3,21,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,rs,3,21,3.0,16.0,0.0,2.0,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.9047619047619048,0.9428090415820634,0.717157287525381
f3,spea2,3,21,3.0,16.0,0.0,2.0,0.7499999999999999,0.0,0.4,0.6,1.0,1.0,0.8,0.7745966692414834,0.9047619047619048,0.9428090415820634,0.717157287525381
f1,ga,1,22,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,22,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga2,1,22,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga3,1,22,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,rs,1,22,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,spea2,1,22,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f2,ga,2,22,3.0,4.0,0.0,18.0,0.25,0.0,0.8571428571428571,0.14285714285714285,1.0,1.0,0.5714285714285714,0.3779644730092272,0.28,0.4264014327112209,0.3939084732686735
f2,ibea,2,22,3.0,4.0,0.0,18.0,0.25,0.0,0.8571428571428571,0.14285714285714285,1.0,1.0,0.5714285714285714,0.3779644730092272,0.28,0.4264014327112209,0.3939084732686735
f2,nsga2,2,22,9.0,4.0,0.0,12.0,0.6,0.0,0.5714285714285714,0.42857142857142855,1.0,1.0,0.7142857142857143,0.6546536707079771,0.52,0.5,0.5959389821791157
f2,nsga3,2,22,13.0,2.0,2.0,8.0,0.7222222222222222,0.5,0.38095238095238093,0.6190476190476191,0.5,0.8666666666666667,0.5595238095238095,0.5563486402641868,0.6,0.41633319989322654,0.555520126128703
f2,rs,2,22,21.0,3.0,1.0,0.0,0.9767441860465117,0.25,0.0,1.0,0.75,0.9545454545454546,0.875,0.8660254037844386,0.96,0.9770084209183945,0.8232233047033631
f2,spea2,2,22,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f3,ga,3,22,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,ibea,3,22,5.0,12.0,4.0,0.0,0.7142857142857143,0.25,0.0,1.0,0.75,0.5555555555555556,0.875,0.8660254037844386,0.8095238095238095,0.7453559924999299,0.8232233047033631
f3,nsga2,3,22,5.0,14.0,2.0,0.0,0.8333333333333333,0.125,0.0,1.0,0.875,0.7142857142857143,0.9375,0.9354143466934853,0.9047619047619048,0.8451542547285166,0.9116116523516815
f3,nsga3,3,22,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,rs,3,22,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,spea2,3,22,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f1,ga,1,23,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,23,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga2,1,23,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga3,1,23,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,rs,1,23,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,spea2,1,23,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f2,ga,2,23,3.0,4.0,0.0,18.0,0.25,0.0,0.8571428571428571,0.14285714285714285,1.0,1.0,0.5714285714285714,0.3779644730092272,0.28,0.4264014327112209,0.3939084732686735
f2,ibea,2,23,21.0,2.0,2.0,0.0,0.9545454545454545,0.5,0.0,1.0,0.5,0.9130434782608695,0.75,0.7071067811865476,0.92,0.9555330859059091,0.6464466094067263
f2,nsga2,2,23,21.0,3.0,1.0,0.0,0.9767441860465117,0.25,0.0,1.0,0.75,0.9545454545454546,0.875,0.8660254037844386,0.96,0.9770084209183945,0.8232233047033631
f2,nsga3,2,23,21.0,3.0,1.0,0.0,0.9767441860465117,0.25,0.0,1.0,0.75,0.9545454545454546,0.875,0.8660254037844386,0.96,0.9770084209183945,0.8232233047033631
f2,rs,2,23,0.0,4.0,0.0,21.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.16,0.0,0.29289321881345254
f2,spea2,2,23,21.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,ga,3,23,5.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f3,ibea,3,23,5.0,10.0,6.0,0.0,0.625,0.375,0.0,1.0,0.625,0.45454545454545453,0.8125,0.7905694150420949,0.7142857142857143,0.674199862463242,0.7348349570550448
f3,nsga2,3,23,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f3,nsga3,3,23,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,rs,3,23,5.0,15.0,1.0,0.0,0.9090909090909091,0.0625,0.0,1.0,0.9375,0.8333333333333334,0.96875,0.9682458365518543,0.9523809523809523,0.9128709291752769,0.9558058261758408
f3,spea2,3,23,5.0,13.0,3.0,0.0,0.7692307692307693,0.1875,0.0,1.0,0.8125,0.625,0.90625,0.9013878188659973,0.8571428571428571,0.7905694150420949,0.8674174785275224
f1,ga,1,24,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,ibea,1,24,0.0,8.0,2.0,11.0,0.0,0.2,1.0,0.0,0.8,0.0,0.4,0.0,0.38095238095238093,0.0,0.2788897449072022
f1,nsga2,1,24,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,nsga3,1,24,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
f1,rs,1,24,0.0,10.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.47619047619047616,0.0,0.29289321881345254
